Sample #,RandomID,Hair ID,Rapid Genomics ID,Site ID,Week,Check Date,Strand,Sample Quality,DNR ID,Database ID,PIT Tag,Bear,Sex,Year,Date,County,Region,What,Plate,Follicles,Abnormalitiy?,Comments,Address,Latitude,Longitude,,
1014,1014,14-C,UGA_173101_P012_WF02,,,,,,,CGBB_M_2023_14,606-855-890,Bear 138,M,2023,6/29/23,Houston,CGA,Capture,12,9,,,Boundary,32.49688,-83.52831,,
1014,1014,14-C,UGA_173101_P012_WH02,,,,,,,CGBB_M_2023_14,606-855-890,Bear 138,M,2023,6/29/23,Houston,CGA,Capture,12,20,,,Boundary,32.49688,-83.52831,,
1015,1015,15-C,UGA_173101_P012_WA03,,,,,,,CGBB_F_2023_15,606-295-124,87817,F,2023,6/29/23,Houston,CGA,Capture,12,25,,,Sharktooth,32.49283,-83.54644,,
1016,1016,16-C,UGA_173101_P012_WB03,,,,,,,CGBB_F_2023_16,606-305-638,87811,F,2023,6/30/23,Houston,CGA,Capture,12,40,,,Cut Through,32.47134,-83.53856,,
1017,1017,17-C,UGA_173101_P012_WC03,,,,,,,CGBB_M_2023_17,606-304-590,Bear 143,M,2023,6/30/23,Houston,CGA,Capture,12,16,,,BBS 15,32.44325,-83.52324,,
1017,1017,17-C,UGA_173101_P012_WE03,,,,,,,CGBB_M_2023_17,606-304-590,Bear 143,M,2023,6/30/23,Houston,CGA,Capture,12,16,,,BBS 15,32.44325,-83.52324,,
1018,1018,18-C,UGA_173101_P012_WD03,,,,,,,CGBB_M_2023_18,606-305-365,Bear 144,M,2023,6/30/23,Houston,CGA,Capture,12,20,,,BBS 15,32.44325,-83.52324,,
1019,1019,19-C,UGA_173101_P012_WF03,,,,,,,CGBB_M_2014_15,013-112-622,Bear 179 - H,M,2023,7/6/23,Twiggs,CGA,Capture,12,25,,,"Homeplace (""Trolli"")",32.52819,-83.45724,,
1020,1020,20-C,UGA_173101_P012_WG03,,,,,,,CGBB_M_2023_19,606-298-310,Bear 145,M,2023,7/6/23,Houston,CGA,Capture,12,30,,,BBS 15,32.44325,-83.52324,,
1021,1021,21-C,UGA_173101_P012_WH03,,,,,,,CGBB_F_2023_20,606-856-036,87804,F,2023,7/9/23,Houston,CGA,Capture,12,12,,,Sharktooth,32.49283,-83.54644,,
1022,1022,22-C,UGA_173101_P012_WA04,,,,,,,CGBB_M_2023_21,606-851-521,Bear 149,M,2023,7/9/23,Houston,CGA,Capture,12,30,,,Nublar,32.45847,-83.55055,,
1023,1023,23-C,UGA_173101_P012_WB04,,,,,,,CGBB_F_2023_23,606-859-087,87810,F,2023,7/16/23,Houston,CGA,Capture,12,25,Missing Tail,,BBS 15,32.44325,-83.52324,,
1023,1023,23-C,UGA_173101_P012_WD04,,,,,,,CGBB_F_2023_23,606-859-087,87810,F,2023,7/16/23,Houston,CGA,Capture,12,25,Missing Tail,,BBS 15,32.44325,-83.52324,,
1024,1024,24-C,UGA_173101_P012_WC04,,,,,,,CGBB_M_2022_13,606-303-285,Bear 167,M,2023,7/16/23,Houston,CGA,Capture,12,30,,,Nublar,32.45847,-83.55055,,
1025,1025,25-C,UGA_173101_P012_WE04,,,,,,,CGBB_F_2023_24,606-854-637,87818,F,2023,7/18/23,Houston,CGA,Capture,12,80,,,Old Camp Road,32.45749,-83.50231,,
1026,1026,26-C,UGA_173101_P012_WF04,,,,,,,CGBB_F_2023_25,606-858-512,87809,F,2023,7/19/23,Twiggs,CGA,Capture,12,40,Baby Teeth,,460lb Road,32.47804,-83.46452,,
1027,1027,27-C,UGA_173101_P012_WG04,,,,,,,CGBB_F_2023_26,606-855-281,87805,F,2023,7/21/23,Houston,CGA,Capture,12,13,,,Checkstation,32.46324,-83.57322,,
1028,1028,28-C,UGA_173101_P012_WH04,,,,,,,CGBB_F_2023_27,606-855-785,87808,F,2023,7/22/23,Houston,CGA,Capture,12,36,Missing Toe on Back Left Foot,,Checkstation,32.46324,-83.57322,,
1029,1029,29-C,UGA_173101_P012_WA05,,,,,,,CGBB_M_2023_28,606-858-843,84313-B,M,2023,7/25/23,Houston,CGA,Capture,12,30,,,Boundary,32.49688,-83.52831,,
1030,1030,30-C,UGA_173101_P012_WB05,,,,,,,CGBB_F_2015_C123C,002-627-517,87814,F,2023,7/27/23,Bleckley,CGA,Capture,12,80,,,BBS 159,32.43785,-83.46547,,
1031,1031,31-C,UGA_173101_P012_WC05,,,,,,,CGBB_F_2024_01,608-024-870,Bear 175,F,2024,5/24/24,Houston,CGA,Capture,12,20,,,Boundary,32.49688,-83.52831,,
1032,1032,32-C,UGA_173101_P012_WD05,,,,,,,CGBB_F_2024_02,608-025-870,99426,F,2024,5/25/24,Twiggs,CGA,Capture,12,40,,,Kayla Feeder,32.49199,-83.48093,,
1033,1033,33-C,UGA_173101_P012_WE05,,,,,,,CGBB_F_2024_03,608-018-542,99427,F,2024,5/26/24,Houston,CGA,Capture,12,60,,,Nublar,32.45847,-83.55055,,
1034,1034,34-C,UGA_173101_P012_WF05,,,,,,,CGBB_M_2024_04,608-027-328,Bear 179-M,M,2024,5/29/24,Houston,CGA,Capture,12,60,,,Boundary,32.49688,-83.52831,,
1035,1035,35-C,UGA_173101_P012_WG05,,,,,,,CGBB_F_2024_05,608-024-516,99420,F,2024,6/8/24,Bleckley,CGA,Capture,12,15,,,Watson Boulevard,32.47407,-83.44366,,
1036,1036,36-C,UGA_173101_P012_WH05,,,,,,,CGBB_F_2024_06,608-032-598,99423,F,2024,6/9/24,Twiggs,CGA,Capture,12,30,,,Bronco ,32.51233,-83.46989,,
1037,1037,37-C,UGA_173101_P012_WA06,,,,,,,CGBB_F_2024_07,608-030-597,97362,F,2024,6/12/24,Twiggs,CGA,Capture,12,30,,,Bronco ,32.51233,-83.46989,,
1038,1038,38-C,UGA_173101_P012_WB06,,,,,,,CGBB_M_2023_C_84320C,606-855-310,Bear 183,M,2024,6/15/24,Houston,CGA,Capture,12,28,,84320 Cub from Hancock Co - Technical Replicate,Nublar,32.45847,-83.55055,,
1039,1039,39-C,UGA_173101_P012_WC06,,,,,,,CGBB_M_2024_08,606-298-322,Bear 184,M,2024,6/20/24,Houston,CGA,Capture,12,20,,,Boundary,32.49688,-83.52831,,
1040,1040,40-C,UGA_173101_P012_WD06,,,,,,,CGBB_M_2024_09,606-020-853,Bear 185,M,2024,6/24/24,Twiggs,CGA,Capture,12,20,,,Yogi,32.5178,-83.47214,,
1041,1041,41-C,UGA_173101_P012_WE06,,,,,,,CGBB_F_2024_10,606-301-597,99425,F,2024,6/29/24,Houston,CGA,Capture,12,40,,,Morningside,32.46487,-83.57306,,
1042,1042,42-C,UGA_173101_P012_WF06,,,,,,,CGBB_M_2024_11,606-306-617,Bear 188,M,2024,6/29/24,Houston,CGA,Capture,12,24,,,Morningside,32.46487,-83.57306,,
1043,1043,43-C,UGA_173101_P012_WG06,,,,,,,CGBB_M_2024_12,608-027-807,Bear 189,M,2024,7/1/24,Bleckley,CGA,Capture,12,14,,,BBS 159,32.43785,-83.46547,,
1044,1044,44-C,UGA_173101_P012_WH06,,,,,,,CGBB_M_2024_13,608-027-316,Bear 190,M,2024,7/1/24,Houston,CGA,Capture,12,30,,,Morningside,32.46487,-83.57306,,
1045,1045,45-C,UGA_173101_P012_WA07,,,,,,,CGBB_F_2024_14,608-018-295,97361,F,2024,7/7/24,Houston,CGA,Capture,12,40,,,Allison's Ace,32.50755,-83.54716,,
1046,1046,46-C,UGA_173101_P012_WB07,,,,,,,CGBB_M_2024_15,608-024-830,Bear 192,M,2024,7/11/24,Houston,CGA,Capture,12,18,1 Testicle,,Trail Ridge,32.49785,-83.57355,,
1047,1047,47-C,UGA_173101_P012_WC07,,,,,,,CGBB_M_2022_02,608-036-319,Bear 194,M,2024,7/12/24,Twiggs,CGA,Capture,12,23,,Recapture from Pilot Summer,Elvis Feeder,32.51512,-83.47672,,
1048,1048,48-C,UGA_173101_P012_WD07,,,,,,,CGBB_M_2024_16,608-034-861,Bear 03195,M,2024,7/12/24,Houston,CGA,Capture,12,35,Pre-Existing Injury,,Trail Ridge,32.49785,-83.57355,,
1049,1049,49-C,UGA_173101_P012_WE07,,,,,,,CGBB_M_2024_17,608-029-379,Bear 197,M,2024,7/13/24,Twiggs,CGA,Capture,12,30,,,Kayla Feeder,32.49199,-83.48093,,
1050,1050,50-C,UGA_173101_P012_WF07,,,,,,,CGBB_F_2024_18,608-022-366,97360,F,2024,7/14/24,Twiggs,CGA,Capture,12,30,,,Kayla Feeder,32.49199,-83.48093,,
1051,1051,51-C,UGA_173101_P012_WG07,,,,,,,CGBB_M_2024_19,608-020-070,Bear 199,M,2024,7/14/24,Houston,CGA,Capture,12,40,,,Morningside,32.46487,-83.57306,,
1052,1052,52-C,UGA_173101_P012_WH07,,,,,,,CGBB_F_2024_20,608-031-123,99424,F,2024,7/15/24,Houston,CGA,Capture,12,30,,,Secret Tunnel,32.46791,-83.5461,,
1053,1053,53-C,UGA_173101_P012_WA08,,,,,,,CGBB_M_2024_21,608-025-802,Bear 202,M,2024,7/21/24,Bleckley,CGA,Capture,12,20,,,BBS 158,32.43353,-83.44231,,
1054,1054,54-C,UGA_173101_P012_WB08,,,,,,,CGBB_F_2024_22,608-032-877,97363,F,2024,7/22/24,Bleckley,CGA,Capture,12,40,,,BBS 159,32.43785,-83.46547,,
1055,1055,55-C,UGA_173101_P012_WC08,,,,,,,CGBB_F_2024_23,608-026-877,97359,F,2024,7/22/24,Houston,CGA,Capture,12,16,,,School Bus,32.48037,-83.54803,,
1056,1056,56-C,UGA_173101_P012_WD08,,,,,,,CGBB_F_2022_09,606-310-283,99428,F,2024,7/26/24,Bleckley,CGA,Capture,12,40,,Originally Bear 84334,BBS 158,32.43353,-83.44231,,
1057,1057,57-DC,UGA_173101_P012_WE08,,,,,,,CGBB_F_2024_FC_87811A,606-310-892,87811 FC,F,2024,2/27/24,Murray,NGA,Foster,12,20,,Foster Cub to 87811 - Sample A,87855 Den 2024,34.84037,-84.65302,,
1058,1058,58-DC,UGA_173101_P012_WF08,,,,,,,CGBB_F_2024_FC_87811A,606-310-892,87811 FC,F,2024,2/27/24,Murray,NGA,Foster,12,30,,Foster Cub to 87811 - Sample B,87855 Den 2024,34.84037,-84.65302,,
1059,1059,59-DC,UGA_173101_P012_WG08,,,,,,,CGBB_M_2024_C_87811A,606-301-074,87811 C1,M,2024,2/27/24,Houston,CGA,Den Check,12,30,,87811 Biological Cub 1,87811 Den 2024,32.47582,-83.53066,,
1060,1060,60-DC,UGA_173101_P012_WH08,,,,,,,CGBB_M_2024_C_87811B,606-858-075,87811 C2,M,2024,2/27/24,Houston,CGA,Den Check,12,30,,87811 Biological Cub 2,87811 Den 2024,32.47582,-83.53066,,
1061,1061,61-DC,UGA_173101_P012_WA09,,,,,,,CGBB_F_2024_FC_87807A,606-548-327,87807 FC,F,2024,2/27/24,Murray,NGA,Foster,12,18,,Foster Cub to 87807 - Sample A,87849 Den 2024,34.81788,-84.66348,,
1062,1062,62-DC,UGA_173101_P012_WB09,,,,,,,CGBB_M_2024_C_87815A,606-306-300,87815 C1,M,2024,3/2/24,Houston,CGA,Den Check,12,16,,87815 Biological Cub 1,87815 Den 2024,32.52144,-83.44958,,
1063,1063,63-DC,UGA_173101_P012_WC09,,,,,,,CGBB_M_2024_C_87815B,606-306-842,87815 C2,M,2024,3/2/24,Houston,CGA,Den Check,12,14,,87815 Biological Cub 2,87815 Den 2024,32.52144,-83.44958,,
1064,1064,64-DC,UGA_173101_P012_WD09,,,,,,,CGBB_F_2024_FC_87815A,608-022-853,87815 FC,F,2024,3/25/24,Murray,NGA,Foster,12,20,,Foster to 87815 - Sample A,87850 Den 2024,34.82063,-84.64867,,
1065,1065,65-DC,UGA_173101_P012_WE09,,,,,,,CGBB_F_2024_FC_87815A,608-022-853,87815 FC,F,2024,3/25/24,Murray,NGA,Foster,12,20,,Foster to 87815 - Sample B,87850 Den 2024,34.82063,-84.64867,,
1066,1066,66-DC,UGA_173101_P012_WF09,,,,,,,CGBB_F_2024_C_87808A,608-027-358,87808 C1,F,2024,3/30/24,Houston,CGA,Den Check,12,16,,87808 Biological Cub ,87808 Den 2024,32.46761,-83.5804,,
1067,1067,67-DC,UGA_173101_P012_WG09,,,,,,,,606-292-824,87855 C1,M,2024,2/27/24,Murray,NGA,Den Check,12,18,,87855 Foster Sibling - Not Fostered,87855 Den 2024,34.84037,-84.65302,,
1068,1068,68-DC,UGA_173101_P012_WH09,,,,,,,,606-299-780,87849 C1,M,2024,2/27/24,Murray,NGA,Den Check,12,16,,87849 Foster Sibling - Not Fostered,87849 Den 2024,34.81788,-84.66348,,
1069,1069,69-B,UGA_173101_P012_WA10,,,,,,,CGBB_M_2022_03,4954R/4955L,84332,M,2022,7/12/22,Houston,CGA,Capture,12,40,,84332,BBS 15,32.44325,-83.52324,,
1070,1070,70-B,UGA_173101_P012_WB10,,,,,,,CGBB_M_2014_13,013-280-262,84299,M,2022,7/23/22,Bleckley,CGA,Capture,12,16,Cryptorchid,84299 Lumber City Male,BBS 158,32.43353,-83.44231,,
1071,1071,71-B,UGA_173101_P012_WC10,,,,,,,CGBB-M_2014_09,013-122-345,2nd H Recap,M,2022,7/29/22,Houston,CGA,Capture,12,40,Cryptorchid,2022 2nd Hooker Recap Male,BBS 46,32.50286,-83.54162,,
1072,1072,72-B,UGA_173101_P012_WD10,,,,,,,CGBB_F_2023_FC_84335A,606-303-538,84335 FC,F,2023,3/8/23,Gilmer,NGA,Foster,12,30,,84335 Foster Cub,86859 Den 2023,34.88311,-84.69987,,
1073,1073,73-B,UGA_173101_P012_WE10,,,,,,,CGBB_F_2023_C_84320A,606-851-631,84320 C1,F,2023,3/9/23,Hancock,CGA,Den Check,12,30,,84320 Female Cub,84320 Den 2023,33.37300,-82.96336,,
1074,1074,74-B,UGA_173101_P012_WF10,,,,,,,CGBB_M_2023_C_84320B,606-308-098,84320 C2,M,2023,3/9/23,Hancock,CGA,Den Check,12,20,,84320 Male Cub (Later Hit North of Den),84320 Den 2023,33.37300,-82.96336,,
1075,1075,75-B,UGA_173101_P012_WG10,,,,,,,,,,,2024,6/10/24,Greene,CGA,Hair Snare,12,10,,White Plains Hair Snare Sample 1,Reynolds,33.44960,-83.06960,,
1076,1076,76-B,UGA_173101_P012_WH10,,,,,,,,,,,2024,6/10/24,Greene,CGA,Hair Snare,12,7,,White Plains Hair Snare Sample 2,Reynolds,33.44960,-83.06960,,
1077,1077,77-DC,UGA_173101_P012_WA11,,,,,,,,608-021-096,87857 C1,F,2024,4/1/24,Gilmer,NGA,Den Check,12,18,,USFS Cave Bear Cub 1,87857 Den 2024,34.76858,-84.34850,,
1078,1078,78-DC,UGA_173101_P012_WB11,,,,,,,,608-018-271,87857 C2,M,2024,4/1/24,Gilmer,NGA,Den Check,12,20,,USFS Cave Bear Cub 2,87857 Den 2024,34.76858,-84.34850,,
1079,1079,79-DC,UGA_173101_P012_WC11,,,,,,,,608-035-840,84341 C1,F,2024,4/2/24,Gilmer,NGA,Den Check,12,18,,Ground Den with Debbie Cub 1,84341 Den 2024,34.67026,-84.25863,,
1080,1080,80-DC,UGA_173101_P012_WD11,,,,,,,,608-025-078,84341 C2,M,2024,4/3/24,Gilmer,NGA,Den Check,12,12,,Ground Den with Debbie Cub 2,84341 Den 2024,34.67026,-84.25863,,
1081,1081,81-DC,UGA_173101_P012_WE11,,,,,,,,608-018-323,84341 C3,M,2024,4/4/24,Gilmer,NGA,Den Check,12,8,,Ground Den with Debbie Cub 3,84341 Den 2024,34.67026,-84.25863,,
1082,1082,82-RK,UGA_173101_P012_WF11,,,,,,,,,,M,2023,5/10/23,Twiggs,CGA,Roadkill,12,40,,,,,,,
1083,1083,83-RK,UGA_173101_P012_WG11,,,,,,,,,,M,2023,6/13/23,Columbia,CGA,Roadkill,12,30,,,,,,,
1084,1084,84-RK,UGA_173101_P012_WH11,,,,,,,,,,F,2023,6/28/23,Twiggs,CGA,Roadkill,12,30,,,,,,,
1085,1085,85-RK,UGA_173101_P012_WB12,,,,,,,,,,M,2023,9/6/23,Pulaski,CGA,Roadkill,12,27,,,,,,,
1086,1086,86-EK,UGA_173101_P012_WC12,,,,,,,,,,M,2023,10/18/23,Twiggs,CGA,Euthanized,12,30,,,,,,,
1087,1087,87-IK,UGA_173101_P012_WD12,,,,,,,,,,F,2023,11/16/23,Twiggs,CGA,Illegal,12,18,,,,,,,
1088,1088,88-HV,UGA_173101_P012_WE12,,,,,,,,,,M,2024,1/5/24,Twiggs,CGA,Harvest,12,40,,,,,,,
1089,1089,89-RK,UGA_173101_P012_WF12,,,,,,,CGBB_M_2023_C_84320C,183R/183L,Bear 183,M,2024,7/27/24,Houston,CGA,Roadkill,12,12,,84320 Cub from Hancock Co - Technical Replicate,,,,,
1090,1090,90-RK,UGA_173101_P012_WG12,,,,,,,,,,M,2024,9/22/24,Twiggs,CGA,Roadkill,12,19,,,,,,,
1091,1091,91-RK,UGA_173101_P012_WH12,,,,,,,,,,M,2024,10/1/24,Twiggs,CGA,Roadkill,12,35,,,,,,,
1092,1,1-CGA-H,UGA_173101_P013_WA01,4,Week 1,6/11/12, B,10+,,,,,,2012,6/11/12,Pulaski,CGA-H,Hair Snare,13,12,,,,32.345242,-83.469863,,
1093,2,2-CGA-H,UGA_173101_P013_WB01,56,Week 1,6/12/12,B,10+,,,,,,2012,6/12/12,Twiggs,CGA-H,Hair Snare,13,20,,,,32.459840,-83.487197,,
1094,3,3-CGA-H,UGA_173101_P013_WC01,83,Week 1,6/13/12,T,10+,,,,,,2012,6/13/12,Twiggs,CGA-H,Hair Snare,13,20,,,,32.490864,-83.435830,,
1095,4,4-CGA-H,UGA_173101_P013_WD01,146,Week 1,6/12/12,T,10+,,,,,,2012,6/12/12,Twiggs,CGA-H,Hair Snare,13,20,,,,32.575422,-83.440937,,
1096,5,5-CGA-H,UGA_173101_P013_WE01,170,Week 1,6/12/12,B,10+,,,,,,2012,6/12/12,Twiggs,CGA-H,Hair Snare,13,2,,,,32.618141,-83.445889,,
1097,6,6-CGA-H,UGA_173101_P013_WF01,65,Week 2,6/20/12,T,10+,,,,,,2012,6/20/12,Houston,CGA-H,Hair Snare,13,20,,,,32.472745,-83.539506,,
1098,7,7-CGA-H,UGA_173101_P013_WG01,69,Week 2,6/19/12,T,10+,,,,,,2012,6/19/12,Twiggs,CGA-H,Hair Snare,13,13,,,,32.482196,-83.462343,,
1099,8,8-CGA-H,UGA_173101_P013_WH01,115,Week 2,6/20/12,B,10+,,,,,,2012,6/20/12,Twiggs,CGA-H,Hair Snare,13,17,,"Yellowy hair, might not be bear",,32.531230,-83.472600,,
1100,9,9-CGA-H,UGA_173101_P013_WA02,133,Week 2,6/18/12,T,10+,,,,,,2012,6/18/12,Twiggs,CGA-H,Hair Snare,13,16,,,,32.562346,-83.491503,,
1101,10,10-CGA-H,UGA_173101_P013_WB02,40,Week 3,6/28/12,B,10+,,,,,,2012,6/28/12,Houston,CGA-H,Hair Snare,13,15,,,,32.442909,-83.558054,,
1102,11,11-CGA-H,UGA_173101_P013_WC02,62,Week 3,6/26/12,B,10+,,,,,,2012,6/26/12,Houston,CGA-H,Hair Snare,13,10,,Not Good Follicles,,32.468341,-83.588791,,
1103,12,12-CGA-H,UGA_173101_P013_WD02,96,Week 3,6/26/12,T,10+,,,,,,2012,6/26/12,Twiggs,CGA-H,Hair Snare,13,20,,,,32.506188,-83.418854,,
1104,13,13-CGA-H,UGA_173101_P013_WE02,101,Week 3,6/27/12,B,10+,,,,,,2012,6/27/12,Houston,CGA-H,Hair Snare,13,10,,Mostly white hair,,32.507839,-83.547154,,
1105,14,14-CGA-H,UGA_173101_P013_WF02,117,Week 3,6/28/12,B,10+,,,,,,2012,6/28/12,Twiggs,CGA-H,Hair Snare,13,14,,,,32.531771,-83.424022,,
1106,15,15-CGA-H,UGA_173101_P013_WG02,127,Week 3,6/28/12,B,10+,,,,,,2012,6/28/12,Twiggs,CGA-H,Hair Snare,13,12,,,,32.548345,-83.421720,,
1107,16,16-CGA-H,UGA_173101_P013_WH02,161,Week 3,6/25/12,B,10+,,,,,,2012,6/25/12,Twiggs,CGA-H,Hair Snare,13,15,,,,32.615683,-83.509207,,
1108,17,17-CGA-H,UGA_173101_P013_WA03,22,Week 4,7/2/12,B,10+,,,,,,2012,7/2/12,Bleckley,CGA-H,Hair Snare,13,20,,,,32.402549,-83.490046,,
1109,18,18-CGA-H,UGA_173101_P013_WB03,29,Week 5,7/10/12,B,10+,,,,,,2012,7/10/12,Bleckley,CGA-H,Hair Snare,13,17,,,,32.421385,-83.453395,,
1110,19,19-CGA-H,UGA_173101_P013_WC03,31,Week 5,7/12/12,B,10+,,,,,,2012,7/12/12,Houston,CGA-H,Hair Snare,13,20,,,,32.431181,-83.536936,,
1111,20,20-CGA-H,UGA_173101_P013_WD03,53,Week 5,7/12/12,B,10+,,,,,,2012,7/11/12,Houston,CGA-H,Hair Snare,13,17,,,,32.456462,-83.543835,,
1112,21,21-CGA-H,UGA_173101_P013_WE03,76,Week 5,7/11/12,T,10+,,,,,,2012,7/11/12,Houston,CGA-H,Hair Snare,13,20,,,,32.487082,-83.559081,,
1113,22,22-CGA-H,UGA_173101_P013_WF03,81,Week 5,7/10/12,B,10+,,,,,,2012,7/10/12,Twiggs,CGA-H,Hair Snare,13,20,,,,32.489649,-83.473132,,
1114,23,23-CGA-H,UGA_173101_P013_WG03,103,Week 5,7/11/12,T,10+,,,,,,2012,7/11/12,Twiggs,CGA-H,Hair Snare,13,20,,,,32.522000,-83.499765,,
1115,24,24-CGA-H,UGA_173101_P013_WH03,70,Week 6,7/17/12,B,10+,,,,,,2012,7/17/12,Twiggs,CGA-H,Hair Snare,13,17,,,,32.474438,-83.454163,,
1116,25,25-CGA-H,UGA_173101_P013_WA04,121,Week 6,7/16/12,T,10+,,,,,,2012,7/16/12,Twiggs,CGA-H,Hair Snare,13,20,,,,32.545607,-83.524629,,
1117,26,26-CGA-H,UGA_173101_P013_WB04,124,Week 6,7/18/12,B,10+,,,,,,2012,7/18/12,Twiggs,CGA-H,Hair Snare,13,6,,,,32.548281,-83.473600,,
1118,27,27-CGA-H,UGA_173101_P013_WC04,26,Week 7,7/27/12,B,10+,,,,,,2012,7/27/12,Houston,CGA-H,Hair Snare,13,20,,,,32.412812,-83.503648,,
1119,28,28-CGA-H,UGA_173101_P013_WD04,32,Week 7 ,7/27/12,B,10+,,,,,,2012,7/27/12,Houston,CGA-H,Hair Snare,13,15,,,,32.430414,-83.521274,,
1120,29,29-CGA-H,UGA_173101_P013_WE04,7,Week 7,7/23/12,T,10+,,,,,,2012,7/23/12,Pulaski,CGA-H,Hair Snare,13,16,,,,32.357455,-83.484877,,
1121,30,30-CGA-H,UGA_173101_P013_WF04,88,Week 7,7/25/12,B,10+,,,,,,2012,7/25/12,Houston,CGA-H,Hair Snare,13,7,,,,32.501425,-83.557955,,
1122,31,31-SGA,UGA_173101_P013_WG04,,,,,,092123H212,,9822,,M,2023,9/21/23,Ware,SGA,Harvest,13,16,,,Big Swamp,31.031874,-82.369061,Ware,Adam Hammond
1123,32,32-SGA,UGA_173101_P013_WH04,,,,,,092123H071,,13860,,M,2023,9/21/23,Charlton,SGA,Harvest,13,18,,,"Paradise HC, Dinks Rd and Branch Head",30.872087,-82.111636,Charlton,R. Horan
1124,33,33-SGA,UGA_173101_P013_WA05,,,,,,092223H771,,13863,,M,2023,7/22/23,Charlton,SGA,Harvest,13,21,,,Turkey Branch HC,31.002061,-82.155154,Charlton,R. Horan
1125,34,34-SGA,UGA_173101_P013_WB05,,,,,,092223H081,,13869,,M,2023,9/22/23,Charlton,SGA,Harvest,13,21,,,Moniac HC,30.512434,-82.174695,Charlton,R. Horan
1126,35,35-SGA,UGA_173101_P013_WC05,,,,,,092323H901,,13871,,M,2023,9/27/23,Charlton,SGA,Harvest,13,19,,,Turkey Branch HC,31.002061,-82.155154,Charlton,R. Horan
1126,35,35-SGA,UGA_173101_P013_WE05,,,,,,092323H901,,13871,,M,2023,9/27/23,Charlton,SGA,Harvest,13,19,,,Turkey Branch HC,31.002061,-82.155154,Charlton,R. Horan
1127,36,36-SGA,UGA_173101_P013_WD05,,,,,,092823H881,,13879,,F,2023,9/28/23,Charlton,SGA,Harvest,13,18,,,Doe Bay HC,30.809089,-82.129720,Charlton,R Horan
1128,37,37-SGA,UGA_173101_P013_WF05,,,,,,093023H091,,13883,,M,2023,9/28/23,Charlton,SGA,Harvest,13,17,,,Corn Cob HC/ Racepond,30.992777,-82.141716,Charlton,R Horan
1129,38,38-SGA,UGA_173101_P013_WG05,,,,,,100723H761,,13891,,M,2023,10/7/23,Charlton,SGA,Harvest,13,19,,,Doe Bay HC,30.809089,-82.129720,Charlton,Ethan Brett
1130,39,39-SGA,UGA_173101_P013_WH05,,,,,,100623H591,,13893,,M,2023,10/7/23,Brantley,SGA,Harvest,13,18,,,Shlatterville area,31.134511,-82.193924,Brantley,Ethan Brett
1131,40,40-SGA,UGA_173101_P013_WA06,,,,,,092123H181,,15125,,M,2023,9/21/23,Echols,SGA,Harvest,13,16,,,Beula,,,Echols,Dustin Exum
1132,41,41-SGA,UGA_173101_P013_WB06,,,,,,092123H961,,15133,,F,2023,9/21/23,Clinch,SGA,Harvest,13,12,,,Big Pasture,,,Clinch,Dustin Exum
1133,42,42-SGA,UGA_173101_P013_WC06,,,,,,092123H001,,15135,,F,2023,9/21/23,Clinch,SGA,Harvest,13,8,,,Buck Island,,,Clinch,Dustin Exum
1134,43,43-SGA,UGA_173101_P013_WD06,,,,,,092223H041,,15137,,M,2023,9/22/23,Echols,SGA,Harvest,13,14,,Not Good Follicles,129 Cub Club,,,Echols,Dustin Exum
1135,44,44-SGA,UGA_173101_P013_WE06,,,,,,092223H891,,15144,,F,2023,9/22/23,Echols,SGA,Harvest,13,13,,,Alapaha,,,Echols,Dustin Exum
1136,45,45-SGA,UGA_173101_P013_WF06,,,,,,092223H851,,15145,,M,2023,9/22/23,Ware,SGA,Harvest ,13,12,,,Jeffery Lee,,,Ware,Adam / Camden / Nic Bray
1137,46,46-SGA,UGA_173101_P013_WG06,,,,,,092223H043,,15152,,M,2023,9/22/23,Ware,SGA,Harvest,13,12,,,Big Swamp,31.031874,-82.369061,Ware,Camden
1138,47,47-SGA,UGA_173101_P013_WA07,,,,,,092223H681,,15153,,F,2023,9/22/23,Clinch,SGA,Harvest,13,18,,,Little Suwanee,,,Clinch,Adam / Nic Bray / Alex Coombs (UGA) / Camden Collins
1138,47,47-SGA,UGA_173101_P013_WH06,,,,,,092223H681,,15153,,F,2023,9/22/23,Clinch,SGA,Harvest,13,18,,,Little Suwanee,,,Clinch,Adam / Nic Bray / Alex Coombs (UGA) / Camden Collins
1139,48,48-SGA,UGA_173101_P013_WB07,,,,,,092323H771,,15157,,F,2023,9/23/23,Echols,SGA,Harvest,13,21,,,Rough Bays,,,Echols,Dustin Exum
1140,49,49-SGA,UGA_173101_P013_WC07,,,,,,092823H851,,15174,,F,2023,9/28/23,Clinch,SGA,Harvest,13,17,,,River Woods,,,Clinch,Dustin
1141,50,50-SGA,UGA_173101_P013_WD07,,,,,,092823H931,,15179,,F,2023,9/29/23,Lowndes ,SGA,Harvest,13,21,,,Private,,,Lowndes ,Dustin
1142,51,51-SGA,UGA_173101_P013_WE07,,,,,,092923H241,,15184,,M,2023,9/29/23,Echols,SGA,Harvest,13,8,,,Rice Field,,,Echols,Dustin 
1143,52,52-SGA,UGA_173101_P013_WF07,,,,,,093023H281,,15186,,M,2023,9/30/23,Clinch,SGA,Harvest,13,9,,Not Good Follicles,Bear Run,30.76962,-82.462657,Clinch,Dustin
